NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1452,2,42,18,15.41023
1452,2,43,10,15.4887
1452,2,44,10,16.45884
1452,2,45,18,15.56227
1452,2,46,10,15.46999
1452,2,47,10,15.47738
1452,2,48,18,15.35144
1452,2,49,10,15.57194
1452,2,50,10,15.4171
1452,2,51,18,15.78038
1452,2,52,10,15.42852
1452,2,53,10,15.54446
1452,2,54,18,15.70779
1452,2,55,10,15.3774
1452,2,56,10,15.40519
1452,2,57,18,15.8221
1452,2,58,10,15.52551
1452,2,59,10,15.37216
1452,2,60,12,16.703
1452,3,1,10,15.49074
1452,3,2,10,15.74268
1452,3,3,10,15.66733
1452,3,4,10,15.68678
1452,3,5,10,15.36871
1452,3,6,10,15.64479
1452,3,7,10,15.6842
1452,3,8,12,16.69945
1452,3,9,10,15.47805
1452,3,10,10,15.48382
1452,3,11,10,15.55922
1452,3,12,10,15.46323
1452,3,13,10,15.50373
1452,3,14,10,15.5582
1452,3,15,10,15.51206
1452,3,16,10,15.50429
1452,3,17,10,15.4423
1452,3,18,10,15.51822
1452,3,19,20,41.21726
1452,3,20,10,15.45341
1452,3,21,10,15.65971
1452,3,22,20,41.50502
1452,3,23,10,15.5077
1452,3,24,18,15.33989
1452,3,25,12,17.49482
1452,3,26,10,15.5036
1452,3,27,18,15.84241
1452,3,28,14,16.98358
1452,3,29,10,15.56558
1452,3,30,11,16.22997
1452,3,31,11,16.11305
1452,3,32,11,16.19914
1452,3,33,18,16.66845
1452,3,34,11,16.29452
1452,3,35,12,17.04625
1452,3,36,12,16.75484
1452,3,37,10,15.6153
1452,3,38,11,16.09157
1452,3,39,13,16.45287
1452,3,40,10,15.72291
1452,3,41,10,15.69472
1452,3,42,12,16.56708
1452,3,43,10,15.59607
1452,3,44,10,15.51236
1452,3,45,11,16.4069
1452,3,46,10,15.47756
1452,3,47,10,17.09408
1452,3,48,11,16.2057
1452,3,49,10,15.45428
1452,3,50,10,15.4628
1452,3,51,11,16.22944
1452,3,52,12,16.63317
1452,3,53,10,15.48308
1452,3,54,18,16.37448
1452,3,55,14,18.47314
1452,3,56,10,15.59574
1452,3,57,18,15.5945
1452,3,58,10,15.37055
1452,3,59,10,15.53934
1452,3,60,11,16.41275
1452,4,1,10,15.82563
1452,4,2,10,15.38828
1452,4,3,10,15.48929
1452,4,4,10,15.46852
1452,4,5,10,15.53296
1452,4,6,10,15.49817
1452,4,7,10,15.45574
1452,4,8,10,15.54627
1452,4,9,10,15.50075
1452,4,10,10,15.46291
1452,4,11,10,15.37675
1452,4,12,10,15.62174
1452,4,13,10,15.58386
1452,4,14,10,15.78753
1452,4,15,10,15.62619
1452,4,16,10,15.59571
1452,4,17,10,15.59024
1452,4,18,10,15.52172
1452,4,19,11,16.51739
1452,4,20,10,15.48308
1452,4,21,11,16.24967
1452,4,22,1,3.402823E+38
1452,4,23,11,16.48692
1452,4,24,10,15.6093
1452,4,25,19,41.74901
1452,4,26,10,15.52115
1452,4,27,11,16.16099
1452,4,28,11,16.15117
1452,4,29,10,15.85726
