NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,4,19,16,9.963117
1584,4,20,16,9.903774
1584,4,21,14,10.38514
1584,4,22,16,9.977714
1584,4,23,16,9.909449
1584,4,24,14,10.33592
1584,4,25,16,10.05907
1584,4,26,16,9.920137
1584,4,27,16,9.91631
1584,4,28,16,10.10768
1584,4,29,16,9.932034
1584,4,30,16,9.919811
1584,4,31,17,10.43577
1584,4,32,16,9.94361
1584,4,33,16,9.904927
1584,4,34,14,10.43811
1584,4,35,16,9.953407
1584,4,36,16,9.905445
1584,4,37,14,10.39214
1584,4,38,16,9.986586
1584,4,39,16,9.904912
1584,4,40,14,10.34077
1584,4,41,16,10.05826
1584,4,42,16,9.912859
1584,4,43,16,9.917118
1584,4,44,16,10.11541
1584,4,45,16,9.933051
1584,4,46,16,9.915141
1584,4,47,17,10.43821
1584,4,48,16,9.938619
1584,4,49,16,9.903584
1584,4,50,17,10.44135
1584,4,51,16,9.965076
1584,4,52,16,9.905928
1584,4,53,14,10.39974
1584,4,54,16,10.05734
1584,4,55,16,9.908737
1584,4,56,14,10.31067
1584,4,57,16,10.08667
1584,4,58,16,9.928084
1584,4,59,16,9.917454
1584,5,0,1,3.402823E+38
1584,5,1,16,9.91868
1584,5,2,17,10.43473
1584,5,3,16,9.930437
1584,5,4,16,9.908854
1584,5,5,17,10.43887
1584,5,6,16,9.950112
1584,5,7,16,9.904257
1584,5,8,17,10.44018
1584,5,9,16,9.962204
1584,5,10,16,9.905563
1584,5,11,14,10.38944
1584,5,12,16,9.982021
1584,5,13,16,9.907655
1584,5,14,14,10.31999
1584,5,15,16,10.0808
1584,5,16,16,9.930722
1584,5,17,16,9.918099
1584,5,18,17,10.43779
1584,5,19,16,9.942488
1584,5,20,16,9.907234
1584,5,21,14,10.44218
1584,5,22,16,9.934627
1584,5,23,16,9.91146
1584,5,24,17,10.44143
1584,5,25,16,9.933032
1584,5,26,16,9.914985
1584,5,27,16,10.10772
1584,5,28,16,9.939765
1584,5,29,16,9.913399
1584,5,30,17,10.43871
1584,5,31,16,9.945569
1584,5,32,16,9.903307
1584,5,33,14,10.41748
1584,5,34,16,9.966056
1584,5,35,16,9.906178
1584,5,36,14,10.37791
1584,5,37,16,9.961261
1584,5,38,16,9.903342
1584,5,39,14,10.39169
1584,5,40,16,9.985901
1584,5,41,16,9.910177
1584,5,42,16,9.919797
1584,5,43,16,10.07785
1584,5,44,16,9.918222
1584,5,45,16,9.910162
1584,5,46,17,10.43627
1584,5,47,16,9.938177
1584,5,48,16,9.907765
1584,5,49,14,10.43895
1584,5,50,16,9.954477
1584,5,51,16,9.90259
1584,5,52,14,10.39629
1584,5,53,16,9.982697
1584,5,54,16,9.907179
1584,5,55,14,10.36043
1584,5,56,16,10.06949
1584,5,57,16,9.907726
1584,5,58,14,10.32541
1584,5,59,16,10.1027
1584,6,0,1,3.402823E+38
1584,6,1,14,10.35061
1584,6,2,16,10.08004
1584,6,3,16,9.922026
1584,6,4,16,9.921259
1584,6,5,17,10.438
1584,6,6,16,9.933615
1584,6,7,16,9.907111
1584,6,8,17,10.43539
1584,6,9,16,9.944637
1584,6,10,16,9.906312
1584,6,11,14,10.42214
1584,6,12,16,9.966708
1584,6,13,16,9.904466
1584,6,14,14,10.42624
1584,6,15,16,9.940787
1584,6,16,16,9.905289
1584,6,17,14,10.4211
1584,6,18,16,9.945229
